Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.7850,16.6172,16.7850,28-Oct-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.8506,16.6821,16.8506,29-Oct-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.9747,16.8050,16.9747,30-Oct-2014
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,17.1761,17.0043,17.1761,31-Oct-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.7464,16.5789,16.7464,02-Sep-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.8174,16.6492,16.8174,03-Sep-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.9036,16.7346,16.9036,04-Sep-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,17.0492,16.8787,17.0492,05-Sep-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,17.2170,17.0448,17.2170,08-Sep-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,17.2393,17.0669,17.2393,09-Sep-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,17.3006,17.1276,17.3006,10-Sep-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,17.3595,17.1859,17.3595,11-Sep-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,17.3553,17.1817,17.3553,12-Sep-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,17.3722,17.1985,17.3722,15-Sep-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.7717,16.6040,16.7717,16-Sep-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.8306,16.6623,16.8306,17-Sep-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,17.1745,17.0028,17.1745,18-Sep-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,17.1266,16.9553,17.1266,19-Sep-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,17.2941,17.1212,17.2941,22-Sep-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.8608,16.6922,16.8608,23-Sep-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.6412,16.4748,16.6412,24-Sep-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.3185,16.1553,16.3185,25-Sep-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.5102,16.3451,16.5102,26-Sep-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.7209,16.5537,16.7209,29-Sep-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.7638,16.5962,16.7638,30-Sep-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.6732,16.5065,16.6732,01-Oct-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.5190,16.3538,16.5190,07-Oct-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.4839,16.3191,16.4839,08-Oct-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.7413,16.5739,16.7413,09-Oct-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.4704,16.3057,16.4704,10-Oct-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.5782,16.4124,16.5782,13-Oct-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.6059,16.4398,16.6059,14-Oct-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.1302,15.9689,16.1302,16-Oct-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.1755,16.0137,16.1755,17-Oct-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.3787,16.2149,16.3787,20-Oct-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.4837,16.3189,16.4837,21-Oct-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.7063,16.5392,16.7063,22-Oct-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.8361,16.6677,16.8361,27-Oct-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.8741,16.7054,16.8741,28-Oct-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.9402,16.7708,16.9402,29-Oct-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,17.0650,16.8944,17.0650,30-Oct-2014
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,17.2676,17.0949,17.2676,31-Oct-2014
100338,SaharaTax Gain-Growth,INF515L01205,,60.4137,59.8096,60.4137,02-Sep-2014
100338,SaharaTax Gain-Growth,INF515L01205,,60.6695,60.0628,60.6695,03-Sep-2014
100338,SaharaTax Gain-Growth,INF515L01205,,60.9800,60.3702,60.9800,04-Sep-2014
100338,SaharaTax Gain-Growth,INF515L01205,,61.5049,60.8899,61.5049,05-Sep-2014
100338,SaharaTax Gain-Growth,INF515L01205,,62.1089,61.4878,62.1089,08-Sep-2014
100338,SaharaTax Gain-Growth,INF515L01205,,62.1890,61.5671,62.1890,09-Sep-2014
100338,SaharaTax Gain-Growth,INF515L01205,,62.4097,61.7856,62.4097,10-Sep-2014
100338,SaharaTax Gain-Growth,INF515L01205,,62.6219,61.9957,62.6219,11-Sep-2014
100338,SaharaTax Gain-Growth,INF515L01205,,62.6063,61.9802,62.6063,12-Sep-2014
100338,SaharaTax Gain-Growth,INF515L01205,,62.6659,62.0392,62.6659,15-Sep-2014
100338,SaharaTax Gain-Growth,INF515L01205,,60.4994,59.8944,60.4994,16-Sep-2014
100338,SaharaTax Gain-Growth,INF515L01205,,60.7111,60.1040,60.7111,17-Sep-2014
100338,SaharaTax Gain-Growth,INF515L01205,,61.9514,61.3319,61.9514,18-Sep-2014
100338,SaharaTax Gain-Growth,INF515L01205,,61.7781,61.1603,61.7781,19-Sep-2014
100338,SaharaTax Gain-Growth,INF515L01205,,62.3811,61.7573,62.3811,22-Sep-2014
100338,SaharaTax Gain-Growth,INF515L01205,,60.8177,60.2095,60.8177,23-Sep-2014
100338,SaharaTax Gain-Growth,INF515L01205,,60.0253,59.4250,60.0253,24-Sep-2014
100338,SaharaTax Gain-Growth,INF515L01205,,58.8608,58.2722,58.8608,25-Sep-2014
100338,SaharaTax Gain-Growth,INF515L01205,,59.5517,58.9562,59.5517,26-Sep-2014
100338,SaharaTax Gain-Growth,INF515L01205,,60.3104,59.7073,60.3104,29-Sep-2014
100338,SaharaTax Gain-Growth,INF515L01205,,60.4648,59.8602,60.4648,30-Sep-2014
100338,SaharaTax Gain-Growth,INF515L01205,,60.1378,59.5364,60.1378,01-Oct-2014
100338,SaharaTax Gain-Growth,INF515L01205,,59.5790,58.9832,59.5790,07-Oct-2014
100338,SaharaTax Gain-Growth,INF515L01205,,59.4522,58.8577,59.4522,08-Oct-2014
100338,SaharaTax Gain-Growth,INF515L01205,,60.3800,59.7762,60.3800,09-Oct-2014
100338,SaharaTax Gain-Growth,INF515L01205,,59.4026,58.8086,59.4026,10-Oct-2014
100338,SaharaTax Gain-Growth,INF515L01205,,59.7899,59.1920,59.7899,13-Oct-2014
100338,SaharaTax Gain-Growth,INF515L01205,,59.8897,59.2908,59.8897,14-Oct-2014
100338,SaharaTax Gain-Growth,INF515L01205,,58.1730,57.5913,58.1730,16-Oct-2014
100338,SaharaTax Gain-Growth,INF515L01205,,58.3363,57.7529,58.3363,17-Oct-2014
100338,SaharaTax Gain-Growth,INF515L01205,,59.0678,58.4771,59.0678,20-Oct-2014
100338,SaharaTax Gain-Growth,INF515L01205,,59.4459,58.8514,59.4459,21-Oct-2014
100338,SaharaTax Gain-Growth,INF515L01205,,60.2482,59.6457,60.2482,22-Oct-2014
100338,SaharaTax Gain-Growth,INF515L01205,,60.7145,60.1074,60.7145,27-Oct-2014
100338,SaharaTax Gain-Growth,INF515L01205,,60.8511,60.2426,60.8511,28-Oct-2014
100338,SaharaTax Gain-Growth,INF515L01205,,61.0889,60.4780,61.0889,29-Oct-2014
100338,SaharaTax Gain-Growth,INF515L01205,,61.5387,60.9233,61.5387,30-Oct-2014
100338,SaharaTax Gain-Growth,INF515L01205,,62.2689,61.6462,62.2689,31-Oct-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,60.7502,60.1427,60.7502,02-Sep-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,61.0079,60.3978,61.0079,03-Sep-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,61.3205,60.7073,61.3205,04-Sep-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,61.8488,61.2303,61.8488,05-Sep-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,62.4574,61.8328,62.4574,08-Sep-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,62.5385,61.9131,62.5385,09-Sep-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,62.7608,62.1332,62.7608,10-Sep-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,62.9746,62.3449,62.9746,11-Sep-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,62.9593,62.3297,62.9593,12-Sep-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,63.0206,62.3904,63.0206,15-Sep-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,60.8423,60.2339,60.8423,16-Sep-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,61.0556,60.4450,61.0556,17-Sep-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,62.3035,61.6805,62.3035,18-Sep-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,62.1296,61.5083,62.1296,19-Sep-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,62.7374,62.1100,62.7374,22-Sep-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,61.1654,60.5537,61.1654,23-Sep-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,60.3689,59.7652,60.3689,24-Sep-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,59.1981,58.6061,59.1981,25-Sep-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,59.8934,59.2945,59.8934,26-Sep-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,60.6577,60.0511,60.6577,29-Sep-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,60.8134,60.2053,60.8134,30-Sep-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,60.4849,59.8801,60.4849,01-Oct-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,59.9254,59.3261,59.9254,07-Oct-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,59.7982,59.2002,59.7982,08-Oct-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,60.7318,60.1245,60.7318,09-Oct-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,59.7492,59.1517,59.7492,10-Oct-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,60.1400,59.5386,60.1400,13-Oct-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,60.2408,59.6384,60.2408,14-Oct-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,58.5148,57.9297,58.5148,16-Oct-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,58.6795,58.0927,58.6795,17-Oct-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,59.4165,58.8223,59.4165,20-Oct-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,59.7973,59.1993,59.7973,21-Oct-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,60.6047,59.9987,60.6047,22-Oct-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,61.0758,60.4650,61.0758,27-Oct-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,61.2137,60.6016,61.2137,28-Oct-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,61.4533,60.8388,61.4533,29-Oct-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,61.9062,61.2871,61.9062,30-Oct-2014
120291,SaharaTax Gain-Growth- direct,INF515L01809,,62.6412,62.0148,62.6412,31-Oct-2014
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,64.90,64.90,64.90,03-Jul-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,64.87,64.87,64.87,04-Jul-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,65.17,65.17,65.17,05-Jul-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,65.27,65.27,65.27,06-Jul-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,65.25,65.25,65.25,07-Jul-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,65.65,65.65,65.65,10-Jul-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,65.50,65.50,65.50,11-Jul-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,65.91,65.91,65.91,12-Jul-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,66.32,66.32,66.32,13-Jul-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,66.34,66.34,66.34,14-Jul-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,66.51,66.51,66.51,17-Jul-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,66.32,66.32,66.32,18-Jul-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,66.76,66.76,66.76,19-Jul-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,66.54,66.54,66.54,20-Jul-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,66.61,66.61,66.61,21-Jul-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,66.76,66.76,66.76,24-Jul-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,66.75,66.75,66.75,25-Jul-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,67.03,67.03,67.03,26-Jul-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,66.96,66.96,66.96,27-Jul-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,67.13,67.13,67.13,28-Jul-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,67.46,67.46,67.46,31-Jul-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,67.55,67.55,67.55,01-Aug-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,67.37,67.37,67.37,02-Aug-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,66.92,66.92,66.92,03-Aug-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,67.21,67.21,67.21,04-Aug-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,67.35,67.35,67.35,07-Aug-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,67.01,67.01,67.01,08-Aug-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,66.31,66.31,66.31,09-Aug-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,65.01,65.01,65.01,10-Aug-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,64.86,64.86,64.86,11-Aug-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,65.59,65.59,65.59,14-Aug-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,66.12,66.12,66.12,16-Aug-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,66.08,66.08,66.08,17-Aug-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,65.81,65.81,65.81,18-Aug-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,65.50,65.50,65.50,21-Aug-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,65.18,65.18,65.18,22-Aug-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,65.58,65.58,65.58,23-Aug-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,65.66,65.66,65.66,24-Aug-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,65.99,65.99,65.99,28-Aug-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,65.39,65.39,65.39,29-Aug-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,65.98,65.98,65.98,30-Aug-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,66.36,66.36,66.36,31-Aug-2017
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,INF084M01BX0,,66.90,66.90,66.90,01-Sep-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,29.97,29.97,29.97,03-Jul-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,29.95,29.95,29.95,04-Jul-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.09,30.09,30.09,05-Jul-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.14,30.14,30.14,06-Jul-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.13,30.13,30.13,07-Jul-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.31,30.31,30.31,10-Jul-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.25,30.25,30.25,11-Jul-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.43,30.43,30.43,12-Jul-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.62,30.62,30.62,13-Jul-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.63,30.63,30.63,14-Jul-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.71,30.71,30.71,17-Jul-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.62,30.62,30.62,18-Jul-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.82,30.82,30.82,19-Jul-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.72,30.72,30.72,20-Jul-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.75,30.75,30.75,21-Jul-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.82,30.82,30.82,24-Jul-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.82,30.82,30.82,25-Jul-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.95,30.95,30.95,26-Jul-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.91,30.91,30.91,27-Jul-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.99,30.99,30.99,28-Jul-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,31.14,31.14,31.14,31-Jul-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,31.18,31.18,31.18,01-Aug-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,31.10,31.10,31.10,02-Aug-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.90,30.90,30.90,03-Aug-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,31.03,31.03,31.03,04-Aug-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,31.09,31.09,31.09,07-Aug-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.93,30.93,30.93,08-Aug-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.61,30.61,30.61,09-Aug-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.01,30.01,30.01,10-Aug-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,29.94,29.94,29.94,11-Aug-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.28,30.28,30.28,14-Aug-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.53,30.53,30.53,16-Aug-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.50,30.50,30.50,17-Aug-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.38,30.38,30.38,18-Aug-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.24,30.24,30.24,21-Aug-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.09,30.09,30.09,22-Aug-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.27,30.27,30.27,23-Aug-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.31,30.31,30.31,24-Aug-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.46,30.46,30.46,28-Aug-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.18,30.18,30.18,29-Aug-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.46,30.46,30.46,30-Aug-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.63,30.63,30.63,31-Aug-2017
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,INF084M01BV4,INF084M01BW2,30.88,30.88,30.88,01-Sep-2017
131739,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Growth Option,INF084M01BU6,,64.78,64.78,64.78,03-Jul-2017
131739,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Growth Option,INF084M01BU6,,64.75,64.75,64.75,04-Jul-2017
131739,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Growth Option,INF084M01BU6,,65.05,65.05,65.05,05-Jul-2017
131739,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Growth Option,INF084M01BU6,,65.15,65.15,65.15,06-Jul-2017
131739,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Growth Option,INF084M01BU6,,65.13,65.13,65.13,07-Jul-2017
131739,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Growth Option,INF084M01BU6,,65.53,65.53,65.53,10-Jul-2017
131739,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Growth Option,INF084M01BU6,,65.38,65.38,65.38,11-Jul-2017
131739,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Growth Option,INF084M01BU6,,65.78,65.78,65.78,12-Jul-2017
131739,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Growth Option,INF084M01BU6,,66.20,66.20,66.20,13-Jul-2017
131739,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Growth Option,INF084M01BU6,,66.22,66.22,66.22,14-Jul-2017
131739,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Growth Option,INF084M01BU6,,66.39,66.39,66.39,17-Jul-2017
131739,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Growth Option,INF084M01BU6,,66.20,66.20,66.20,18-Jul-2017
131739,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Growth Option,INF084M01BU6,,66.63,66.63,66.63,19-Jul-2017
131739,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Growth Option,INF084M01BU6,,66.41,66.41,66.41,20-Jul-2017
131739,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Growth Option,INF084M01BU6,,66.48,66.48,66.48,21-Jul-2017
131739,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Growth Option,INF084M01BU6,,66.63,66.63,66.63,24-Jul-2017
131739,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Growth Option,INF084M01BU6,,66.62,66.62,66.62,25-Jul-2017
